UserId:ItemId,Prediction
u0000335:i0091480,7.4816457383
u0000335:i0092048,8.10261903467
u0000335:i0095953,9.1934204707
u0000335:i0103935,8.0
u0000335:i0111257,8.62885647663
u0000335:i0117615,8.12651051916
u0000335:i0188030,8.32574271096
u0000335:i0208092,9.02065884655
u0000335:i0393162,8.73912895262
u0000335:i0469021,8.16161650671
u0000335:i0470752,8.0
u0000335:i0477348,8.81948171145
u0000335:i0884732,8.31201672153
u0000335:i1095442,8.46514565209
u0000335:i1360860,9.477710068
u0000335:i1454029,9.14892397035
u0000335:i1605783,8.36882952517
u0000335:i1638355,8.0
u0000335:i1671547,8.0
u0000335:i1736633,8.32680492394
u0000335:i1772288,8.0
u0000335:i1857816,8.0
u0000335:i2096673,8.0
u0000335:i2261331,8.31165254282
u0000335:i2273657,8.0
u0000335:i2395427,8.0
u0000335:i2523600,8.10992040462
u0000335:i2582802,9.5451655267
u0000335:i2674040,8.0
u0000335:i2752688,7.35255937319
u0000335:i2908446,8.0
u0000335:i3013258,8.0
u0000335:i3398268,7.94304404116
u0000335:i3409392,7.88722204748
u0000335:i3455224,8.68968631543
u0000335:i3607812,8.0
u0000335:i3824386,8.0
u0000335:i4008652,8.0
u0000370:i0163978,6.97490109229
u0000370:i0304415,7.14752891832
u0000370:i0414387,7.9078675311
u0000370:i1396226,7.65038066147
u0000370:i4158834,7.20992322884
u0000399:i0066921,7.57774546211
u0000399:i0095953,7.75651725541
u0000399:i0125439,7.14165602473
u0000399:i0372784,7.56851934373
u0000399:i0468569,8.16827748982
u0000399:i0470752,6.74962471705
u0000399:i1065073,7.55775029476
u0000399:i1270798,7.04025181111
u0000399:i2013293,7.33710775686
u0000399:i2140373,7.33246489166
u0000399:i2293640,6.74962471705
u0000399:i2397535,6.97610314808
u0000426:i0455944,9.77300859931
u0000426:i1441326,9.46072558418
u0000426:i1568911,10
u0000426:i1634121,7.96624156712
u0000426:i1714915,10
u0000426:i1741243,7.71632484801
u0000426:i1776143,9.18654681237
u0000426:i1791528,9.47925805213
u0000426:i1872194,10
u0000426:i1980209,8.57340600483
u0000426:i2132285,7.80088613351
u0000426:i2325741,7.2307309243
u0000426:i2330866,9.83773961536
u0000426:i2334649,10
u0000426:i2562232,10
u0000426:i2582802,10
u0000426:i2788710,9.06234554071
u0000426:i2802154,10
u0000426:i2872718,10
u0000426:i2884206,10
u0000426:i2911666,9.66581476467
u0000426:i2980516,10
u0000429:i0455944,7.39804722863
u0000429:i1211956,7.14440699867
u0000429:i1972571,4.71243819136
u0000429:i2209764,6.52521640248
u0000429:i2234155,6.59043768885
u0000429:i2381249,7.37679522662
u0000429:i2446042,6.38107023165
u0000430:i0075148,9.12386238342
u0000430:i0079817,8.28180907067
u0000430:i0120102,7.83008957199
u0000430:i0360486,7.63551405496
u0000430:i0369610,8.0
u0000430:i0878804,8.87887006876
u0000430:i1210166,8.71090705058
u0000430:i1438254,7.18452393167
u0000430:i1809398,8.17426993787
u0000430:i1990314,7.95901016867
u0000430:i2088003,8.0
u0000430:i2249221,7.43139078955
u0000430:i2293640,8.0
u0000430:i2364841,6.19564224267
u0000430:i2381249,8.0
u0000430:i2463288,6.76250028923
u0000430:i2872732,7.38284219198
u0000437:i0101761,9.07568665667
u0000437:i0101765,9.2703082572
u0000437:i0108394,9.00628607179
u0000437:i0111495,9.08152451234
u0000437:i0401711,8.42962760844
u0000437:i0450188,8.55715490325
u0000437:i0478304,7.25591936836
u0000437:i0758758,8.95060712007
u0000437:i1014763,8.0
u0000437:i1191111,8.57619693854
u0000437:i1549572,7.79844385473
u0000437:i1675434,9.54888790636
u0000437:i1748122,8.52590158872
u0000437:i1809398,8.17426993787
u0000437:i2084970,9.10765311746
u0000437:i2325977,8.0
u0000437:i2582802,9.5451655267
u0000437:i2737050,8.37847815534
u0000442:i0470752,7.20214608076
u0000442:i1065073,8.06445157273
u0000442:i1638355,7.20214608076
u0000442:i1791528,7.00579399304
u0000442:i1823672,7.20214608076
u0000442:i2179136,7.58980806676
u0000442:i2180411,6.14894500135
u0000442:i2322441,7.20214608076
u0000442:i2358925,7.20214608076
u0000442:i2561572,7.20214608076
u0000442:i2582802,8.59320956104
u0000442:i2717822,5.09361701933
u0000442:i2802144,6.45741227673
u0000442:i2820852,7.20214608076
u0000442:i2908446,7.20214608076
u0000442:i2911666,7.14367165065
u0000442:i2980516,7.99662767725
u0000442:i3007512,7.65959814845
u0000442:i3045616,7.20214608076
u0000442:i3152624,7.20214608076
u0000442:i3181822,7.20214608076
u0000445:i0139654,8.51107956808
u0000445:i0162222,8.88803435124
u0000445:i0274558,8.66367231902
u0000445:i0947798,8.9125311527
u0000445:i0993842,7.2716238054
u0000445:i1086772,7.39321130159
u0000445:i1392170,7.79425498898
u0000445:i1408253,7.05410950325
u0000445:i1535109,8.92564363375
u0000445:i1564367,7.31648489303
u0000445:i1911658,7.07214719117
u0000445:i2788710,7.43963613357
u0000455:i0091042,8.01437718108
u0000455:i0120815,8.55671909263
u0000455:i0449059,7.89808498986
u0000455:i1340138,7.2080452723
u0000455:i1791682,7.02495844988
u0000455:i2848292,7.2080452723
u0000503:i0099785,7.20177358862
u0000503:i0113161,6.45263581987
u0000503:i0117802,6.52343371492
u0000503:i0128853,6.3620291106
u0000503:i0182789,6.47152185829
u0000503:i0365907,5.84210313
u0000503:i0470752,6.47872888424
u0000503:i1598778,6.04277283971
u0000503:i2179136,6.82745228944
u0000503:i2278388,7.22759203204
u0000503:i2398231,5.99136528766
u0000503:i2582802,7.73006745033
u0000503:i2802144,5.80879962244
u0000503:i2937898,6.3595306593
u0000505:i0308878,7.48468969526
u0000505:i0770703,6.58807744563
u0000505:i0816692,8.67404733634
u0000505:i0829150,6.34575043019
u0000505:i0993846,8.47603473948
u0000505:i1124035,7.36883911199
u0000505:i1568346,8.01873599927
u0000505:i1661199,7.48468969526
u0000505:i2084970,8.52099467952
u0000505:i2101341,6.71268439454
u0000505:i2177771,6.46117347029
u0000505:i2179136,7.88755984526
u0000505:i2194499,7.84020818239
u0000505:i2199571,7.48468969526
u0000505:i2322441,7.48468969526
u0000505:i2369135,7.20196687389
u0000505:i2395427,7.48468969526
u0000505:i2726560,7.48468969526
u0000505:i2848292,7.48468969526
u0000505:i2908446,7.48468969526
u0000505:i2980516,8.31033918246
u0000529:i0478970,8.0
u0000529:i1392190,8.0
u0000529:i2126355,8.0
u0000529:i2802144,7.17276456692
u0000537:i1392190,9.35082953397
u0000537:i2465578,10
u0000537:i2562232,10
u0000551:i0470752,6.94244773197
u0000551:i1121096,4.87599556856
u0000551:i1340138,6.94244773197
u0000551:i1798684,6.94244773197
u0000551:i1935302,6.94244773197
u0000551:i2179136,7.31613122094
u0000551:i2339741,5.74237189065
u0000551:i2395427,6.94244773197
u0000551:i2446042,6.00535126655
u0000551:i2679042,6.94244773197
u0000551:i2717822,4.90994899671
u0000551:i2820852,6.94244773197
u0000551:i2908446,6.94244773197
u0000551:i3007512,7.38340477925
u0000551:i3480796,4.73186567197
u0000558:i0816692,7.45097558136
u0000558:i2084970,7.31950389757
u0000558:i2576852,7.49080937003
u0000558:i2980516,7.13855158041
u0000558:i3316960,6.95546597552
u0000566:i0050976,8.57423742917
u0000566:i0057012,9.38657380616
u0000566:i0113247,8.89831554191
u0000566:i0120731,9.59572194723
u0000566:i0756683,8.69898905188
u0000566:i2140203,9.14569608888
u0000566:i2322441,8.0
u0000566:i3060492,8.42388292774
u0000582:i0478970,5.88138734847
u0000582:i1340138,5.88138734847
u0000582:i1502712,5.88138734847
u0000582:i1638355,5.88138734847
u0000582:i1798684,5.88138734847
u0000582:i1809398,6.00950597445
u0000582:i1850397,5.73027014157
u0000582:i2120120,5.88138734847
u0000582:i2126355,5.88138734847
u0000582:i2179136,6.19795830862
u0000582:i2245084,6.42757433
u0000582:i2381249,5.88138734847
u0000582:i2788710,5.46942272915
u0000582:i2802144,5.27322584718
u0000582:i2820852,5.88138734847
u0000582:i2980516,6.53017369046
u0000594:i0086984,7.55772686714
u0000594:i0112579,8.40662409599
u0000594:i0120787,7.6380427447
u0000594:i0212985,7.60084519462
u0000594:i0289765,8.19563238947
u0000594:i0364045,7.23250465459
u0000594:i0365907,7.14582711053
u0000594:i0369610,7.9245222949
u0000594:i0422401,7.64652611423
u0000594:i0453562,8.55490135539
u0000594:i0477080,7.41328512104
u0000594:i1074638,8.16321956415
u0000594:i1091191,8.57214667882
u0000594:i1187064,7.72251929563
u0000594:i1204977,5.33153520457
u0000594:i1276104,7.91935987697
u0000594:i1334102,6.25726842947
u0000594:i1392190,7.9245222949
u0000594:i1524930,7.9245222949
u0000594:i1528071,7.09570257596
u0000594:i1564367,7.24745595688
u0000594:i1568338,7.26596649866
u0000594:i1617661,7.9245222949
u0000594:i1622547,6.2233586106
u0000594:i1638002,7.81338968254
u0000594:i1726592,6.97464082039
u0000594:i1922777,7.20433417242
u0000594:i2034139,4.39321256273
u0000594:i2179136,8.35106682989
u0000594:i2184339,6.02998650015
u0000594:i2235779,5.87333112628
u0000594:i2368553,6.93511918702
u0000594:i2395199,5.70418106627
u0000594:i2562232,9.02120102868
u0000594:i2788710,7.3694453008
u0000594:i2802144,7.10509159082
u0000594:i2820852,7.9245222949
u0000594:i2870612,6.92291351344
u0000594:i2872732,7.31318719376
u0000594:i2911666,7.86018287164
u0000594:i2937898,7.77872378906
u0000594:i3079380,7.9245222949
u0000594:i3202890,6.62783578621
u0000594:i3235888,8.80335768109
u0000597:i0369610,7.38863081113
u0000597:i1392190,7.38863081113
u0000597:i1617661,7.38863081113
u0000597:i1809398,7.54958284018
u0000597:i2381249,7.38863081113
u0000597:i2395427,7.38863081113
u0000597:i2679042,7.38863081113
u0000597:i2802144,6.62461366001
u0000597:i2820852,7.38863081113
u0000597:i3079380,7.38863081113
u0000665:i0101393,7.96101231875
u0000665:i0289848,6.13928626045
u0000665:i0332280,8.65914918057
u0000665:i0372183,8.66318779257
u0000665:i1119646,8.37167334941
u0000665:i1130884,8.83712994498
u0000665:i1231583,7.42821634955
u0000665:i1385826,8.01314682729
u0000665:i1411697,7.35938233421
u0000665:i1817273,8.05952071159
u0000665:i1951261,6.40831158376
u0000714:i1340138,7.36231928565
u0000714:i1854236,6.88090112127
u0000714:i2179136,7.75860273837
u0000714:i2381249,7.36231928565
u0000714:i2802144,6.60102286281
u0000716:i0119051,6.35205129041
u0000716:i0183505,5.42646989592
u0000716:i0247199,5.40525100304
u0000716:i0256380,5.16755902884
u0000716:i0265666,6.41593877798
u0000716:i0416320,6.15933662029
u0000716:i0470752,5.9001845918
u0000716:i0787474,5.39994959185
u0000716:i0862846,5.88242341198
u0000716:i0864835,5.86961716259
u0000716:i0881891,4.16603260901
u0000716:i0918927,6.23384340268
u0000716:i1291150,5.11610086698
u0000716:i1371111,5.89944896422
u0000716:i1598828,4.69866615502
u0000716:i1602472,4.52473927391
u0000716:i1647668,6.03843605308
u0000716:i1698641,5.3490969548
u0000716:i1723121,5.77846824228
u0000716:i1764234,4.89911402377
u0000716:i1790864,5.6549536869
u0000716:i1872194,6.25155372341
u0000716:i1980209,5.19086913854
u0000716:i2015381,6.50118661115
u0000716:i2096673,5.9001845918
u0000716:i2103281,6.3748188636
u0000716:i2179136,6.21776733047
u0000716:i2203939,4.973902689
u0000716:i2267998,6.59857410082
u0000716:i2279373,5.9001845918
u0000716:i2338151,6.85155273563
u0000716:i2395427,5.9001845918
u0000716:i2465578,6.96147765078
u0000716:i2561572,5.9001845918
u0000716:i2562232,6.71671418518
u0000716:i2582802,7.03977982085
u0000716:i2820852,5.9001845918
u0000716:i2911666,5.85228082428
u0000716:i3203616,5.9001845918
u0000716:i3411432,5.9001845918
u0000743:i0816692,9.27124323333
u0000743:i2245084,8.74293624844
u0000743:i2820852,8.0
u0000750:i0455944,8.02304740892
u0000750:i1392190,8.0
u0000750:i2199571,8.0
u0000750:i3007512,8.50812861896
u0000750:i3698408,8.01372735394
u0000750:i4192740,8.0
u0000750:i4450706,8.0
u0000750:i4712818,8.0
u0000758:i0120586,8.87048419624
u0000758:i0120777,7.61227953366
u0000758:i0458413,6.44896883858
u0000758:i0470752,7.53982058013
u0000758:i0884732,7.83388934242
u0000758:i0889573,6.57308783793
u0000758:i1617661,7.53982058013
u0000758:i1823672,7.53982058013
u0000758:i2223990,7.17587691828
u0000758:i2245084,8.24002133209
u0000758:i2322441,7.53982058013
u0000758:i2395427,7.53982058013
u0000758:i2555736,7.53982058013
u0000758:i2582802,8.99610443487
u0000758:i2802144,6.76016973726
u0000758:i2870648,7.53982058013
u0000758:i2937898,7.40109996909
u0000758:i3294200,7.53982058013
u0000758:i3316960,8.15684274796
u0000758:i3442006,7.54326182734
u0000782:i0103772,6.91631357786
u0000782:i0452594,5.87298691972
u0000782:i0884732,6.83281278898
u0000782:i1294688,6.35457202431
u0000782:i1375666,7.71779279905
u0000782:i1504320,7.34419302257
u0000782:i1637688,6.2303462938
u0000782:i1638002,6.4840968579
u0000782:i1670345,6.56466579528
u0000782:i1675434,7.84957075918
u0000782:i1701210,5.73768626328
u0000782:i1726592,5.78804442962
u0000782:i1790864,6.30298906795
u0000782:i1872194,6.96795711477
u0000782:i1972779,5.94763203012
u0000782:i2084970,7.48685797724
u0000782:i2180411,5.61463829077
u0000782:i2381941,6.576322467
u0000782:i2908446,6.576322467
u0000782:i3079380,6.576322467
u0000782:i3203616,6.576322467
u0000782:i3477480,7.01379496619
u0000787:i0053198,7.84515436853
u0000787:i0054248,7.54898580518
u0000787:i0119707,4.06309434404
u0000787:i0209144,8.29144251908
u0000787:i0368891,7.08017740524
u0000787:i0449059,7.85032044994
u0000787:i0477348,7.8983461838
u0000787:i0790686,6.4514419349
u0000787:i1210166,7.80111141578
u0000787:i1213648,5.83120599016
u0000787:i1219289,7.47691367266
u0000787:i1259014,8.16183911573
u0000836:i0322802,7.51792463267
u0000836:i1881002,8.0
u0000836:i2011159,6.98951028686
u0000863:i1850397,8.40203281793
u0000863:i1945084,8.62360906134
u0000863:i2788710,8.01956419682
u0000863:i2802144,7.73188968926
u0000863:i3181822,8.62360906134
u0000871:i0365907,7.469349802
u0000871:i0455944,8.30716348121
u0000871:i1291150,7.18252067747
u0000871:i1528071,7.41695591161
u0000871:i1600196,8.11564809418
u0000871:i1649443,5.97142413653
u0000871:i1670345,8.26861758059
u0000871:i1877832,9.32279408131
u0000871:i2072933,6.10024284563
u0000871:i2101441,5.96487982491
u0000871:i2170593,8.68235210131
u0000871:i2172985,7.53964647638
u0000871:i2231253,8.28329990619
u0000871:i2267998,9.26377257861
u0000871:i2274570,7.08300876714
u0000871:i2333784,7.0015347937
u0000871:i2398249,6.24334236271
u0000871:i2446042,7.1652142736
u0000871:i2581244,8.07210257984
u0000871:i2692904,8.36660480395
u0000871:i2788710,7.70309216092
u0000871:i2870612,7.23634393626
u0000871:i2872732,7.64428700453
u0000871:i3416742,8.82560251383
u0000883:i2096672,6.93342829631
u0000883:i3235888,8.88720591953
u0000883:i3727824,8.0
u0000891:i1587310,7.7935970847
u0000891:i2267998,8.97587345333
u0000891:i2883512,8.34948626008
u0000919:i0470752,8.0
u0000919:i0816692,9.27124323333
u0000919:i0831387,7.3065272928
u0000919:i1065073,8.95783171549
u0000919:i1109624,8.19336031532
u0000919:i1126590,8.25220852917
u0000919:i1566503,8.0
u0000919:i1713476,6.26814023525
u0000919:i1726592,7.04107130837
u0000919:i1742044,8.24026518789
u0000919:i1790885,8.19657838485
u0000919:i1837613,7.50494544508
u0000919:i1847746,7.73601942081
u0000919:i1980929,8.28787483079
u0000919:i1981107,8.32239291506
u0000919:i2013293,8.69631490868
u0000919:i2015381,8.81489249701
u0000919:i2017038,7.71710095691
u0000919:i2042583,8.10830927589
u0000919:i2084970,9.10765311746
u0000919:i2103281,8.64355175932
u0000919:i2172584,7.82388279353
u0000919:i2179136,8.43060719031
u0000919:i2209418,8.94977046197
u0000919:i2209764,7.07647828308
u0000919:i2305051,8.59485837807
u0000919:i2321549,7.79007845142
u0000919:i2345112,7.25947197064
u0000919:i2347134,8.2409997212
u0000919:i2359417,7.70436539587
u0000919:i2404181,7.95505935484
u0000919:i2404461,8.71700624963
u0000919:i2562232,9.10712413238
u0000919:i2567712,8.38071997301
u0000919:i2582802,9.5451655267
u0000919:i2582846,8.74663142662
u0000919:i2752688,7.35255937319
